Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG
Israel,I1,28/01/11,H. Nazareth,Hak. Ramat Gan,3,2
Israel,I1,28/01/11,H. Raanana,Ramat Hasharon,1,0
Israel,I1,28/01/11,M. Beer Sheva,Beitar Tel Aviv,2,1
Israel,I1,28/01/11,M. Herzliya,M. Ironi Jatt,1,1
Israel,I1,29/01/11,Nes Tziona,H. Ironi Rishon,2,0
Israel,I1,29/01/11,M. Nazareth,H. Herzliya,1,2
Israel,I1,30/01/11,H. Kfar Saba,M. Ironi Bat Yam,2,1
Israel,I1,31/01/11,H. Bnei Lod,Ahva Arabe,1,0
Israel,I1,04/02/11,H. Herzliya,H. Bnei Lod,1,3
Israel,I1,04/02/11,Hak. Ramat Gan,M. Herzliya,0,0
Israel,I1,04/02/11,M. Ironi Jatt,H. Raanana,0,0
Israel,I1,05/02/11,H. Ironi Rishon,H. Nazareth,0,0
Israel,I1,05/02/11,Ramat Hasharon,H. Kfar Saba,4,0
Israel,I1,07/02/11,M. Ironi Bat Yam ,M. Nazareth,1,5
Israel,I1,08/02/11,Ahva Arabe,Beitar Tel Aviv,0,4
Israel,I1,08/02/11,Nes Tziona,M. Beer Sheva,1,0
Israel,I1,11/02/11,Beitar Tel Aviv,H. Herzliya,2,2
Israel,I1,11/02/11,M. Beer Sheva,Ahva Arabe,1,0
Israel,I1,11/02/11,M. Nazareth,Ramat Hasharon,1,1
Israel,I1,12/02/11,H. Bnei Lod,M. Ironi Bat Yam,0,1
Israel,I1,12/02/11,H. Raanana,Hak. Ramat Gan,1,1
Israel,I1,14/02/11,M. Herzliya,H. Ironi Rishon,2,0
Israel,I1,15/02/11,H. Kfar Saba,M. Ironi Jatt,3,0
Israel,I1,15/02/11,H. Nazareth,Nes Tziona,0,1
Israel,I1,18/02/11,H. Herzliya,Ahva Arabe,1,0
Israel,I1,18/02/11,H. Ironi Rishon,H. Raanana,3,0
Israel,I1,18/02/11,H. Nazareth,M. Beer Sheva,4,0
Israel,I1,19/02/11,Nes Tziona,M. Herzliya,0,1
Israel,I1,20/02/11,M. Ironi Bat Yam,Beitar Tel Aviv,1,1
Israel,I1,21/02/11,Hak. Ramat Gan,H. Kfar Saba,0,0
Israel,I1,22/02/11,Ramat Hasharon,H. Bnei Lod,0,0
Israel,I1,22/02/11,M. Ironi Jatt,M. Nazareth,1,2
Israel,I1,25/02/11,H. Bnei Lod,M. Ironi Jatt,2,0
Israel,I1,25/02/11,H. Kfar Saba,H. Ironi Rishon,1,2
Israel,I1,25/02/11,M. Herzliya,H. Nazareth,0,2
Israel,I1,25/02/11,H. Raanana,Nes Tziona,0,0
Israel,I1,28/02/11,Ahva Arabe,M. Ironi Bat Yam,3,2
Israel,I1,28/02/11,M. Beer Sheva,H. Herzliya,0,3
Israel,I1,28/02/11,M. Nazareth,Hak. Ramat Gan ,2,0
Israel,I1,01/03/11,Beitar Tel Aviv,Ramat Hasharon,1,2
Israel,I1,04/03/11,M. Ironi Bat Yam,H. Herzliya,1,2
Israel,I1,04/03/11,Nes Tziona,H. Kfar Saba,0,1
Israel,I1,04/03/11,Ramat Hasharon,Ahva Arabe,1,1
Israel,I1,05/03/11,H. Ironi Rishon,M. Nazareth,2,0
Israel,I1,06/03/11,M. Ironi Jatt ,Beitar Tel Aviv,1,3
Israel,I1,07/03/11,Hak. Ramat Gan ,H. Bnei Lod,0,0
Israel,I1,07/03/11,M. Herzliya,M. Beer Sheva,1,0
Israel,I1,08/03/11,H. Nazareth,H. Raanana,1,0
Israel,I1,11/03/11,Ahva Arabe,M. Ironi Jatt ,1,0
Israel,I1,11/03/11,H. Herzliya ,Ramat Hasharon,1,3
Israel,I1,11/03/11,M. Nazareth ,Nes Tziona,2,1
Israel,I1,13/03/11,Beitar Tel Aviv ,Hak. Ramat Gan,1,3
Israel,I1,13/03/11,H. Bnei Lod ,H. Ironi Rishon ,0,0
Israel,I1,14/03/11,M. Beer Sheva,M. Ironi Bat Yam,0,0
Israel,I1,14/03/11,H. Raanana ,M. Herzliya,0,1
Israel,I1,15/03/11,H. Kfar Saba,H. Nazareth,3,2
Israel,I1,18/03/11,H. Nazareth,M. Nazareth,3,0
Israel,I1,18/03/11,M. Herzliya,H. Kfar Saba,0,1
Israel,I1,18/03/11,H. Raanana,M. Beer Sheva,2,1
Israel,I1,19/03/11,Nes Tziona,H. Bnei Lod,0,0
Israel,I1,20/03/11,M. Ironi Jatt,H. Herzliya,2,2
Israel,I1,21/03/11,Hak. Ramat Gan ,Ahva Arabe,1,2
Israel,I1,22/03/11,H. Ironi Rishon,Beitar Tel Aviv,2,0
Israel,I1,22/03/11,Ramat Hasharon,M. Ironi Bat Yam,1,1
Israel,I1,01/04/11,Beitar Tel Aviv,Nes Tziona ,2,0
Israel,I1,01/04/11,H. Kfar Saba,H. Raanana,2,1
Israel,I1,01/04/11,M. Beer Sheva,Ramat Hasharon,2,1
Israel,I1,02/04/11,Ahva Arabe,H. Ironi Rishon,0,4
Israel,I1,03/04/11,M. Nazareth,M. Herzliya,0,2
Israel,I1,04/04/11,H. Herzliya,Hak. Ramat Gan,4,0
Israel,I1,04/04/11,H. Bnei Lod,H. Nazareth ,3,0
Israel,I1,05/04/11,M. Ironi Bat Yam,M. Ironi Jatt,0,0
Israel,I1,08/04/11,H. Ironi Rishon,H. Herzliya,3,1
Israel,I1,08/04/11,Hak. Ramat Gan,M. Ironi Bat Yam,0,0
Israel,I1,08/04/11,H. Raanana,M. Nazareth,4,0
Israel,I1,10/04/11,H. Kfar Saba,M. Beer Sheva,1,0
Israel,I1,10/04/11,M. Ironi Jatt,Ramat Hasharon,0,1
Israel,I1,11/04/11,Nes Tziona,Ahva Arabe,0,0
Israel,I1,11/04/11,M. Herzliya,H. Bnei Lod,0,0
Israel,I1,12/04/11,H. Nazareth,Beitar Tel Aviv,0,1
Israel,I1,15/04/11,Beitar Tel Aviv,M. Herzliya,0,2
Israel,I1,15/04/11,H. Bnei Lod,H. Raanana,2,1
Israel,I1,15/04/11,H. Herzliya,Nes Tziona,0,1
Israel,I1,15/04/11,M. Beer Sheva,M. Ironi Jatt,4,0
Israel,I1,16/04/11,Ahva Arabe,H. Nazareth,1,1
Israel,I1,16/04/11,Ramat Hasharon,Hak. Ramat Gan,0,2
Israel,I1,17/04/11,M. Ironi Bat Yam ,H. Ironi Rishon,2,0
Israel,I1,17/04/11,M. Nazareth,H. Kfar Saba,2,2
Israel,I1,22/04/11,Hak. Ramat Gan,H. Nazareth,1,1
Israel,I1,22/04/11,M. Beer Sheva,Ahva Arabe,2,0
Israel,I1,22/04/11,M. Ironi Bat Yam,M. Ironi Jatt,2,1
Israel,I1,22/04/11,M. Herzliya,H. Ironi Rishon ,0,2
Israel,I1,23/04/11,H. Bnei Lod ,Beitar Tel Aviv,1,1
Israel,I1,24/04/11,H. Herzliya,M. Nazareth,1,1
Israel,I1,24/04/11,H. Kfar Saba,Nes Tziona,2,3
Israel,I1,24/04/11,Ramat Hasharon,H. Raanana,1,0
Israel,I1,29/04/11,Ahva Arabe ,H. Nazareth,0,3
Israel,I1,29/04/11,M. Beer Sheva,M. Ironi Bat Yam,1,1
Israel,I1,29/04/11,M. Ironi Jatt,Hak. Ramat Gan,0,0
Israel,I1,29/04/11,H. Kfar Saba,Ramat Hasharon,0,0
Israel,I1,30/04/11,H. Herzliya,H. Bnei Lod,1,0
Israel,I1,30/04/11,Nes Tziona,H. Ironi Rishon,0,0
Israel,I1,30/04/11,H. Raanana,M. Herzliya,1,3
Israel,I1,30/04/11,M. Nazareth,Beitar Tel Aviv,1,1
Israel,I1,06/05/11,H. Nazareth,M. Ironi Jatt,3,1
Israel,I1,06/05/11,Hak. Ramat Gan,M. Beer Sheva,0,0
Israel,I1,06/05/11,M. Ironi Bat Yam,Ahva Arabe,2,0
Israel,I1,06/05/11,H. Ironi Rishon,H. Raanana,1,4
Israel,I1,06/05/11,M. Herzliya ,H. Kfar Saba ,2,2
Israel,I1,06/05/11,Ramat Hasharon,Nes Tziona,4,1
Israel,I1,07/05/11,Beitar Tel Aviv,H. Herzliya,2,3
Israel,I1,07/05/11,H. Bnei Lod,M. Nazareth,2,3
Israel,I1,13/05/11,H. Kfar Saba ,H. Ironi Rishon,0,3
Israel,I1,13/05/11,Nes Tziona,H. Raanana,0,2
Israel,I1,13/05/11,Ramat Hasharon ,M. Herzliya ,1,1
Israel,I1,15/05/11,Ahva Arabe,M. Ironi Jatt,1,0
Israel,I1,15/05/11,M. Beer Sheva,H. Nazareth,0,0
Israel,I1,15/05/11,M. Ironi Bat Yam,Hak. Ramat Gan ,0,1
Israel,I1,20/05/11,H. Nazareth,M. Ironi Bat Yam,5,1
Israel,I1,20/05/11,Hak. Ramat Gan,Ahva Arabe,2,1
Israel,I1,20/05/11,M. Ironi Jatt,M. Beer Sheva,3,1
Israel,I1,20/05/11,H. Ironi Rishon,Ramat Hasharon,2,1
Israel,I1,20/05/11,H. Raanana,H. Kfar Saba,1,1
Israel,I1,20/05/11,M. Herzliya,Nes Tziona,2,0
Israel,I1,26/05/11,Maccabi Jaffa,Hak. Ramat Gan,1,2
Israel,I1,01/06/11,Hak. Ramat Gan ,Maccabi Jaffa,1,1
Israel,I1,19/08/11,H. Kfar Saba,Hap. Ramat Gan,0,0
Israel,I1,19/08/11,Maccabi Umm al-Fahm,H. Bnei Lod,3,0
Israel,I1,20/08/11,Nes Tziona,Beitar Tel Aviv,1,1
Israel,I1,20/08/11,H. Raanana,M. Nazareth,0,1
Israel,I1,22/08/11,Hak. Ramat Gan,H. Nazareth,2,1
Israel,I1,22/08/11,M. Herzliya,Hapoel Jerusalem,0,0
Israel,I1,22/08/11,M. Ironi Bat Yam,H. Herzliya,1,0
Israel,I1,26/08/11,H. Bnei Lod,H. Raanana,0,2
Israel,I1,26/08/11,H. Herzliya,Maccabi Umm al-Fahm,0,0
Israel,I1,27/08/11,H. Nazareth,Ashkelon,1,2
Israel,I1,27/08/11,M. Nazareth,M. Herzliya,2,0
Israel,I1,29/08/11,Beitar Tel Aviv,H. Kfar Saba ,0,0
Israel,I1,30/08/11,Ashkelon,M. Beer Sheva ,2,1
Israel,I1,30/08/11,Hap. Ramat Gan,M. Ironi Bat Yam,0,0
Israel,I1,30/08/11,Hapoel Jerusalem,Hak. Ramat Gan,1,2
Israel,I1,09/09/11,H. Raanana ,H. Herzliya,0,0
Israel,I1,09/09/11,Hak. Ramat Gan,M. Nazareth,1,1
Israel,I1,09/09/11,M. Herzliya,H. Bnei Lod,2,1
Israel,I1,10/09/11,M. Beer Sheva,H. Nazareth,1,0
Israel,I1,11/09/11,H. Kfar Saba,Nes Tziona,2,2
Israel,I1,12/09/11,Ashkelon,Hapoel Jerusalem,0,0
Israel,I1,12/09/11,Maccabi Umm al-Fahm,Hap. Ramat Gan,1,3
Israel,I1,13/09/11,M. Ironi Bat Yam,Beitar Tel Aviv ,3,1
Israel,I1,16/09/11,Beitar Tel Aviv,Maccabi Umm al-Fahm,1,2
Israel,I1,16/09/11,H. Herzliya,M. Herzliya,1,1
Israel,I1,16/09/11,H. Kfar Saba ,M. Ironi Bat Yam,0,2
Israel,I1,16/09/11,Hap. Ramat Gan,H. Raanana,3,0
Israel,I1,16/09/11,Hapoel Jerusalem,M. Beer Sheva,0,0
Israel,I1,16/09/11,M. Nazareth,Ashkelon,2,0
Israel,I1,16/09/11,Nes Tziona,H. Nazareth,1,3
Israel,I1,17/09/11,H. Bnei Lod,Hak. Ramat Gan,2,0
Israel,I1,23/09/11,M. Beer Sheva,M. Nazareth,2,4
Israel,I1,23/09/11,M. Ironi Bat Yam,Nes Tziona,0,2
Israel,I1,23/09/11,Maccabi Umm al-Fahm,H. Kfar Saba,0,1
Israel,I1,24/09/11,Ashkelon,H. Bnei Lod,0,0
Israel,I1,24/09/11,H. Nazareth,Hapoel Jerusalem,1,0
Israel,I1,26/09/11,M. Herzliya,Hap. Ramat Gan,1,0
Israel,I1,26/09/11,H. Raanana,Beitar Tel Aviv ,0,0
Israel,I1,26/09/11,Hak. Ramat Gan,H. Herzliya,2,1
Israel,I1,27/09/11,M. Beer Sheva,Nes Tziona,1,1
Israel,I1,01/10/11,Beitar Tel Aviv,M. Herzliya,1,0
Israel,I1,01/10/11,M. Ironi Bat Yam,Maccabi Umm al-Fahm,0,1
Israel,I1,01/10/11,M. Nazareth,H. Nazareth ,0,0
Israel,I1,02/10/11,H. Kfar Saba,H. Raanana,0,1
Israel,I1,03/10/11,H. Bnei Lod,M. Beer Sheva,2,1
Israel,I1,03/10/11,Hap. Ramat Gan,Hak. Ramat Gan,0,1
Israel,I1,04/10/11,Nes Tziona,Hapoel Jerusalem,1,4
Israel,I1,04/10/11,H. Herzliya,Ashkelon,0,1
Israel,I1,14/10/11,Ashkelon ,Hap. Ramat Gan,1,0
Israel,I1,14/10/11,Hak. Ramat Gan,Beitar Tel Aviv,0,2
Israel,I1,14/10/11,M. Herzliya,H. Kfar Saba,1,0
Israel,I1,16/10/11,Hapoel Jerusalem,M. Nazareth,2,1
Israel,I1,16/10/11,H. Nazareth,H. Bnei Lod,1,3
Israel,I1,17/10/11,H. Raanana,M. Ironi Bat Yam,2,0
Israel,I1,17/10/11,M. Beer Sheva,H. Herzliya,0,0
Israel,I1,18/10/11,Maccabi Umm al-Fahm ,Nes Tziona,0,3
Israel,I1,21/10/11,Beitar Tel Aviv,Ashkelon,2,2
Israel,I1,21/10/11,H. Herzliya,H. Nazareth,3,1
Israel,I1,21/10/11,H. Kfar Saba,Hak. Ramat Gan,3,0
Israel,I1,21/10/11,Hap. Ramat Gan,M. Beer Sheva,1,0
Israel,I1,21/10/11,M. Ironi Bat Yam ,M. Herzliya,1,2
Israel,I1,21/10/11,Maccabi Umm al-Fahm,H. Raanana,1,0
Israel,I1,21/10/11,Nes Tziona,M. Nazareth ,3,1
Israel,I1,22/10/11,H. Bnei Lod,Hapoel Jerusalem,0,0
Israel,I1,28/10/11,H. Nazareth,Hap. Ramat Gan,0,1
Israel,I1,28/10/11,Hak. Ramat Gan,M. Ironi Bat Yam,0,2
Israel,I1,28/10/11,M. Herzliya,Maccabi Umm al-Fahm,1,1
Israel,I1,29/10/11,M. Beer Sheva,Beitar Tel Aviv,4,1
Israel,I1,30/10/11,Hapoel Jerusalem,H. Herzliya,3,1
Israel,I1,31/10/11,H. Raanana ,Nes Tziona ,0,0
Israel,I1,31/10/11,M. Nazareth,H. Bnei Lod,0,4
Israel,I1,01/11/11,Ashkelon,H. Kfar Saba,0,1
Israel,I1,04/11/11,Nes Tziona,H. Bnei Lod,1,2
Israel,I1,04/11/11,H. Raanana,M. Herzliya,0,0
Israel,I1,04/11/11,Hap. Ramat Gan,Hapoel Jerusalem,0,2
Israel,I1,06/11/11,M. Ironi Bat Yam,Ashkelon,0,0
Israel,I1,06/11/11,H. Herzliya,M. Nazareth,0,1
Israel,I1,07/11/11,Beitar Tel Aviv,H. Nazareth,0,0
Israel,I1,07/11/11,Maccabi Umm al-Fahm,Hak. Ramat Gan,0,2
Israel,I1,08/11/11,H. Kfar Saba,M. Beer Sheva,0,0
Israel,I1,18/11/11,Ashkelon,Maccabi Umm al-Fahm,2,3
Israel,I1,18/11/11,Hak. Ramat Gan ,H. Raanana,3,2
Israel,I1,18/11/11,Hapoel Jerusalem,Beitar Tel Aviv ,3,2
Israel,I1,19/11/11,M. Herzliya,Nes Tziona,2,0
Israel,I1,20/11/11,M. Nazareth,Hap. Ramat Gan,1,0
Israel,I1,21/11/11,H. Bnei Lod,H. Herzliya,4,1
Israel,I1,21/11/11,H. Nazareth,H. Kfar Saba,0,4
Israel,I1,21/11/11,M. Beer Sheva ,M. Ironi Bat Yam,1,3
Israel,I1,25/11/11,H. Kfar Saba,Hapoel Jerusalem ,0,1
Israel,I1,25/11/11,M. Ironi Bat Yam,H. Nazareth,1,2
Israel,I1,25/11/11,Maccabi Umm al-Fahm,M. Beer Sheva,2,0
Israel,I1,26/11/11,Nes Tziona,H. Herzliya,2,2
Israel,I1,26/11/11,Hap. Ramat Gan,H. Bnei Lod,3,0
Israel,I1,28/11/11,Beitar Tel Aviv,M. Nazareth,0,3
Israel,I1,28/11/11,M. Herzliya,Hak. Ramat Gan,0,0
Israel,I1,29/11/11,H. Raanana,Ashkelon,1,1
Israel,I1,02/12/11,Ashkelon,M. Herzliya ,2,1
Israel,I1,02/12/11,M. Beer Sheva,H. Raanana,1,2
Israel,I1,02/12/11,M. Nazareth,H. Kfar Saba,1,1
Israel,I1,03/12/11,H. Bnei Lod,Beitar Tel Aviv,0,0
Israel,I1,04/12/11,H. Herzliya,Hap. Ramat Gan,0,1
Israel,I1,05/12/11,Hak. Ramat Gan,Nes Tziona,0,2
Israel,I1,06/12/11,Hapoel Jerusalem,M. Ironi Bat Yam,2,0
Israel,I1,06/12/11,H. Nazareth,Maccabi Umm al-Fahm,2,0
Israel,I1,09/12/11,Hak. Ramat Gan,Ashkelon,0,0
Israel,I1,09/12/11,M. Ironi Bat Yam,M. Nazareth,1,3
Israel,I1,09/12/11,Nes Tziona,Hap. Ramat Gan,2,5
Israel,I1,10/12/11,Maccabi Umm al-Fahm,Hapoel Jerusalem,2,2
Israel,I1,10/12/11,H. Raanana,H. Nazareth,2,1
Israel,I1,12/12/11,M. Herzliya,M. Beer Sheva,2,0
Israel,I1,13/12/11,H. Kfar Saba,H. Bnei Lod ,1,2
Israel,I1,13/12/11,Beitar Tel Aviv,H. Herzliya,0,0
Israel,I1,16/12/11,H. Herzliya,H. Kfar Saba ,2,1
Israel,I1,16/12/11,M. Nazareth,Maccabi Umm al-Fahm,0,0
Israel,I1,16/12/11,Hapoel Jerusalem ,H. Raanana,0,3
Israel,I1,17/12/11,M. Beer Sheva,Hak. Ramat Gan,2,1
Israel,I1,18/12/11,Ashkelon,Nes Tziona,0,0
Israel,I1,19/12/11,H. Nazareth,M. Herzliya,0,0
Israel,I1,19/12/11,H. Bnei Lod,M. Ironi Bat Yam,3,2
Israel,I1,19/12/11,Hap. Ramat Gan,Beitar Tel Aviv,2,1
Israel,I1,23/12/11,H. Nazareth,Hak. Ramat Gan,0,0
Israel,I1,23/12/11,Hapoel Jerusalem,M. Herzliya,1,1
Israel,I1,23/12/11,Beitar Tel Aviv,Nes Tziona,0,0
Israel,I1,24/12/11,H. Bnei Lod,Maccabi Umm al-Fahm,0,0
Israel,I1,25/12/11,H. Herzliya,M. Ironi Bat Yam,0,1
Israel,I1,26/12/11,M. Beer Sheva,Ashkelon,3,5
Israel,I1,26/12/11,M. Nazareth ,H. Raanana,0,2
Israel,I1,27/12/11,Hap. Ramat Gan,H. Kfar Saba,2,1
Israel,I1,30/12/11,H. Raanana,H. Bnei Lod,1,1
Israel,I1,30/12/11,Hak. Ramat Gan ,Hapoel Jerusalem,2,0
Israel,I1,30/12/11,M. Herzliya,M. Nazareth,2,2
Israel,I1,30/12/11,M. Ironi Bat Yam,Hap. Ramat Gan,0,1
Israel,I1,30/12/11,Maccabi Umm al-Fahm,H. Herzliya,1,0
Israel,I1,30/12/11,Nes Tziona,M. Beer Sheva,2,2
Israel,I1,01/01/12,Ashkelon ,H. Nazareth,0,2
Israel,I1,01/01/12,H. Kfar Saba,Beitar Tel Aviv,2,1
Israel,I1,06/01/12,H. Bnei Lod,M. Herzliya,0,0
Israel,I1,06/01/12,Hap. Ramat Gan,Maccabi Umm al-Fahm,4,0
Israel,I1,07/01/12,Nes Tziona,H. Kfar Saba,2,0
Israel,I1,08/01/12,Beitar Tel Aviv,M. Ironi Bat Yam,1,0
Israel,I1,08/01/12,H. Herzliya,H. Raanana,1,2
Israel,I1,10/01/12,Hapoel Jerusalem,Ashkelon,2,0
Israel,I1,10/01/12,M. Nazareth,Hak. Ramat Gan,3,0
Israel,I1,10/01/12,H. Nazareth,M. Beer Sheva ,3,2
Israel,I1,13/01/12,Ashkelon,M. Nazareth,5,1
Israel,I1,13/01/12,H. Nazareth,Nes Tziona,0,0
Israel,I1,13/01/12,M. Herzliya,H. Herzliya,2,0
Israel,I1,14/01/12,M. Beer Sheva,Hapoel Jerusalem,2,2
Israel,I1,15/01/12,M. Ironi Bat Yam,H. Kfar Saba,1,3
Israel,I1,16/01/12,Hak. Ramat Gan,H. Bnei Lod,1,3
Israel,I1,17/01/12,H. Raanana,Hap. Ramat Gan,0,0
Israel,I1,17/01/12,Maccabi Umm al-Fahm,Beitar Tel Aviv,1,0
Israel,I1,20/01/12,H. Bnei Lod,Ashkelon,1,0
Israel,I1,20/01/12,H. Kfar Saba,Maccabi Umm al-Fahm ,3,1
Israel,I1,20/01/12,Hap. Ramat Gan,M. Herzliya,1,2
Israel,I1,22/01/12,Beitar Tel Aviv,H. Raanana,1,0
Israel,I1,22/01/12,H. Herzliya,Hak. Ramat Gan,3,0
Israel,I1,23/01/12,Nes Tziona,M. Ironi Bat Yam,4,1
Israel,I1,23/01/12,Hapoel Jerusalem,H. Nazareth,3,0
Israel,I1,23/01/12,M. Nazareth,M. Beer Sheva,1,0
Israel,I1,27/01/12,Hak. Ramat Gan,Hap. Ramat Gan,0,2
Israel,I1,27/01/12,Hapoel Jerusalem,Nes Tziona,2,1
Israel,I1,27/01/12,H. Raanana,H. Kfar Saba ,3,0
Israel,I1,28/01/12,M. Beer Sheva,H. Bnei Lod,1,3
Israel,I1,28/01/12,M. Herzliya,Beitar Tel Aviv ,0,0
Israel,I1,30/01/12,Ashkelon ,H. Herzliya,2,1
Israel,I1,31/01/12,H. Nazareth,M. Nazareth,1,0
Israel,I1,03/02/12,H. Herzliya,M. Beer Sheva,1,0
Israel,I1,03/02/12,H. Kfar Saba,M. Herzliya,4,3
Israel,I1,03/02/12,Hap. Ramat Gan ,Ashkelon ,4,1
Israel,I1,03/02/12,M. Nazareth,Hapoel Jerusalem ,2,0
Israel,I1,03/02/12,Nes Tziona,Maccabi Umm al-Fahm,1,1
Israel,I1,03/02/12,Beitar Tel Aviv,Hak. Ramat Gan,1,1
Israel,I1,04/02/12,H. Bnei Lod,H. Nazareth,2,0
Israel,I1,07/02/12,M. Ironi Bat Yam,H. Raanana,0,0
Israel,I1,10/02/12,Ashkelon,Beitar Tel Aviv ,2,1
Israel,I1,10/02/12,H. Nazareth,H. Herzliya,4,1
Israel,I1,10/02/12,Hapoel Jerusalem,H. Bnei Lod,2,0
Israel,I1,11/02/12,H. Raanana,Maccabi Umm al-Fahm,1,0
Israel,I1,11/02/12,M. Herzliya ,M. Ironi Bat Yam,0,0
Israel,I1,13/02/12,Hak. Ramat Gan,H. Kfar Saba,1,1
Israel,I1,13/02/12,M. Beer Sheva,Hap. Ramat Gan,0,3
Israel,I1,13/02/12,M. Nazareth ,Nes Tziona ,2,1
Israel,I1,15/02/12,Maccabi Umm al-Fahm,M. Ironi Bat Yam,2,1
Israel,I1,17/02/12,H. Bnei Lod ,M. Nazareth,0,0
Israel,I1,17/02/12,H. Herzliya,Hapoel Jerusalem,1,0
Israel,I1,17/02/12,H. Kfar Saba,Ashkelon,0,0
Israel,I1,18/02/12,Nes Tziona,H. Raanana,0,1
Israel,I1,19/02/12,Hap. Ramat Gan,H. Nazareth ,2,0
Israel,I1,20/02/12,Maccabi Umm al-Fahm,M. Herzliya,0,0
Israel,I1,21/02/12,Beitar Tel Aviv,M. Beer Sheva,4,2
Israel,I1,21/02/12,M. Ironi Bat Yam,Hak. Ramat Gan,2,2
Israel,I1,24/02/12,Hak. Ramat Gan,Maccabi Umm al-Fahm,0,0
Israel,I1,24/02/12,Hapoel Jerusalem,Hap. Ramat Gan,1,2
Israel,I1,24/02/12,M. Herzliya,H. Raanana,1,0
Israel,I1,25/02/12,H. Bnei Lod,Nes Tziona ,1,0
Israel,I1,26/02/12,Ashkelon,M. Ironi Bat Yam ,0,0
Israel,I1,27/02/12,H. Nazareth,Beitar Tel Aviv ,1,3
Israel,I1,27/02/12,M. Beer Sheva,H. Kfar Saba ,1,0
Israel,I1,27/02/12,M. Nazareth,H. Herzliya,3,1
Israel,I1,02/03/12,Beitar Tel Aviv,Hapoel Jerusalem,3,2
Israel,I1,02/03/12,Hap. Ramat Gan,M. Nazareth,2,1
Israel,I1,02/03/12,M. Ironi Bat Yam,M. Beer Sheva,1,1
Israel,I1,04/03/12,H. Kfar Saba,H. Nazareth,3,1
Israel,I1,04/03/12,Maccabi Umm al-Fahm,Ashkelon,2,1
Israel,I1,05/03/12,H. Raanana,Hak. Ramat Gan,3,0
Israel,I1,06/03/12,H. Herzliya,H. Bnei Lod,0,1
Israel,I1,06/03/12,Nes Tziona,M. Herzliya,2,1
Israel,I1,09/03/12,H. Bnei Lod,Hap. Ramat Gan ,1,1
Israel,I1,09/03/12,H. Herzliya,Nes Tziona,0,4
Israel,I1,09/03/12,Hak. Ramat Gan,M. Herzliya,0,1
Israel,I1,10/03/12,M. Beer Sheva,Maccabi Umm al-Fahm,0,1
Israel,I1,11/03/12,M. Nazareth,Beitar Tel Aviv,1,3
Israel,I1,12/03/12,H. Nazareth,M. Ironi Bat Yam,0,0
Israel,I1,13/03/12,Hapoel Jerusalem ,H. Kfar Saba,0,1
Israel,I1,14/03/12,Ashkelon,H. Raanana,3,2
Israel,I1,16/03/12,Beitar Tel Aviv,H. Bnei Lod,2,3
Israel,I1,16/03/12,H. Kfar Saba,M. Nazareth,1,1
Israel,I1,16/03/12,M. Ironi Bat Yam,Hapoel Jerusalem ,3,1
Israel,I1,17/03/12,M. Herzliya ,Ashkelon,2,0
Israel,I1,17/03/12,Maccabi Umm al-Fahm,H. Nazareth,2,0
Israel,I1,18/03/12,Hap. Ramat Gan,H. Herzliya,1,0
Israel,I1,19/03/12,H. Raanana,M. Beer Sheva,1,2
Israel,I1,20/03/12,Nes Tziona,Hak. Ramat Gan ,4,1
Israel,I1,23/03/12,Hapoel Jerusalem,Maccabi Umm al-Fahm,1,0
Israel,I1,23/03/12,M. Beer Sheva,M. Herzliya,1,2
Israel,I1,23/03/12,M. Nazareth,M. Ironi Bat Yam,1,3
Israel,I1,24/03/12,H. Bnei Lod,H. Kfar Saba ,1,0
Israel,I1,25/03/12,Hap. Ramat Gan,Nes Tziona,0,0
Israel,I1,26/03/12,Ashkelon,Hak. Ramat Gan,1,2
Israel,I1,27/03/12,H. Herzliya,Beitar Tel Aviv,0,2
Israel,I1,27/03/12,H. Nazareth,H. Raanana,0,1
Israel,I1,30/03/12,Beitar Tel Aviv,Hap. Ramat Gan,3,0
Israel,I1,30/03/12,H. Kfar Saba,H. Herzliya,3,0
Israel,I1,30/03/12,H. Raanana ,Hapoel Jerusalem,2,2
Israel,I1,30/03/12,Maccabi Umm al-Fahm,M. Nazareth,1,2
Israel,I1,30/03/12,Nes Tziona,Ashkelon,2,2
Israel,I1,02/04/12,M. Ironi Bat Yam,H. Bnei Lod,1,3
Israel,I1,02/04/12,Hak. Ramat Gan ,M. Beer Sheva,1,2
Israel,I1,02/04/12,M. Herzliya,H. Nazareth,0,0
Israel,I1,13/04/12,H. Bnei Lod,H. Raanana ,1,0
Israel,I1,13/04/12,Hap. Ramat Gan,Hapoel Jerusalem ,0,2
Israel,I1,13/04/12,M. Herzliya,M. Nazareth,2,0
Israel,I1,14/04/12,Maccabi Umm al-Fahm,Ashkelon,2,3
Israel,I1,14/04/12,Beitar Tel Aviv,H. Kfar Saba,3,5
Israel,I1,16/04/12,Hak. Ramat Gan,H. Nazareth,1,1
Israel,I1,16/04/12,M. Ironi Bat Yam,M. Beer Sheva,0,0
Israel,I1,16/04/12,Nes Tziona ,H. Herzliya,1,1
Israel,I1,20/04/12,H. Raanana ,M. Herzliya,0,3
Israel,I1,20/04/12,Hap. Ramat Gan,H. Bnei Lod,1,1
Israel,I1,20/04/12,Hapoel Jerusalem,M. Nazareth,0,1
